,0,1,2
113,rca.function.loc.lloc_average,rca.function.loc.lloc_max,0.9643024769291628
114,rca.function.loc.lloc_average,rca.function.loc.lloc_min,0.9686238462029094
115,rca.function.loc.lloc_average,rca.function.halstead.difficulty,0.573892568775118
116,rca.function.loc.lloc_max,rca.function.loc.lloc_min,0.9900531050243684
117,rca.function.loc.lloc_max,rca.function.loc.ploc_max,0.5052496123540459
118,rca.function.loc.lloc_max,rca.function.loc.sloc_max,0.5109039279113278
119,rca.function.loc.lloc_max,rca.function.loc.sloc_min,0.5003975747470133
120,rca.function.loc.lloc_max,rca.function.halstead.difficulty,0.5423832970028948
121,rca.function.loc.lloc_min,rca.function.loc.ploc_min,0.5005279797937473
122,rca.function.loc.lloc_min,rca.function.loc.sloc_max,0.5005337231916176
123,rca.function.loc.lloc_min,rca.function.loc.sloc_min,0.505857694262677
124,rca.function.loc.lloc_min,rca.function.halstead.difficulty,0.5271732374572708
125,rca.function.loc.ploc,rca.function.nargs.total,0.5074508969609622
126,rca.function.loc.ploc,rca.function.nargs.total_functions,0.5003162852116064
127,rca.function.loc.ploc,rca.function.halstead.N1,0.9597932162034144
128,rca.function.loc.ploc,rca.function.halstead.N2,0.9387929757139393
129,rca.function.loc.ploc,rca.function.halstead.bugs,0.8467349330335773
130,rca.function.loc.ploc,rca.function.halstead.effort,0.8649922056267056
131,rca.function.loc.ploc,rca.function.halstead.length,0.9649993407597756
132,rca.function.loc.ploc,rca.function.halstead.time,0.8649922056267396
133,rca.function.loc.ploc,rca.function.halstead.volume,0.9733282413055356
134,rca.function.loc.ploc_average,rca.function.loc.ploc_max,0.936796041482711
135,rca.function.loc.ploc_average,rca.function.loc.ploc_min,0.9398303708820679
136,rca.function.loc.ploc_average,rca.function.loc.sloc,0.7924816859912366
137,rca.function.loc.ploc_average,rca.function.loc.sloc_average,0.9380190915920729
138,rca.function.loc.ploc_average,rca.function.loc.sloc_max,0.8736074522885575
139,rca.function.loc.ploc_average,rca.function.loc.sloc_min,0.876567069968398
140,rca.function.loc.ploc_average,rca.function.halstead.estimated_program_length,0.7117745893578821
141,rca.function.loc.ploc_average,rca.function.halstead.n2,0.7419230064522743
142,rca.function.loc.ploc_average,rca.function.halstead.vocabulary,0.7272459972914834
143,rca.function.loc.ploc_max,rca.function.loc.ploc_min,0.9915587201958898
144,rca.function.loc.ploc_max,rca.function.loc.sloc,0.6797627717354893
145,rca.function.loc.ploc_max,rca.function.loc.sloc_average,0.8801478860428622
146,rca.function.loc.ploc_max,rca.function.loc.sloc_max,0.9345641136324242
147,rca.function.loc.ploc_max,rca.function.loc.sloc_min,0.9258108680099209
148,rca.function.loc.ploc_max,rca.function.halstead.estimated_program_length,0.6645383130630798
149,rca.function.loc.ploc_max,rca.function.halstead.n2,0.693758000617249
150,rca.function.loc.ploc_max,rca.function.halstead.vocabulary,0.6796671456550767
151,rca.function.loc.ploc_min,rca.function.loc.sloc,0.6511625665700962
152,rca.function.loc.ploc_min,rca.function.loc.sloc_average,0.8827800592708831
153,rca.function.loc.ploc_min,rca.function.loc.sloc_max,0.925536274946168
154,rca.function.loc.ploc_min,rca.function.loc.sloc_min,0.9338371070060232
155,rca.function.loc.ploc_min,rca.function.halstead.estimated_program_length,0.648598335829533
156,rca.function.loc.ploc_min,rca.function.halstead.n2,0.6731742739617664
157,rca.function.loc.ploc_min,rca.function.halstead.vocabulary,0.6574619474665551
158,rca.function.loc.sloc,rca.function.loc.sloc_average,0.8352837174888831
159,rca.function.loc.sloc,rca.function.loc.sloc_max,0.726430400446995
160,rca.function.loc.sloc,rca.function.loc.sloc_min,0.6981859713160845
161,rca.function.loc.sloc,rca.function.halstead.estimated_program_length,0.644229113390943
162,rca.function.loc.sloc,rca.function.halstead.n2,0.7141769218515455
163,rca.function.loc.sloc,rca.function.halstead.vocabulary,0.7187756727028233
164,rca.function.loc.sloc,rca.function.mi.mi_original,-0.5464531639794835
165,rca.function.loc.sloc,rca.function.mi.mi_sei,-0.5145120662975537
166,rca.function.loc.sloc,rca.function.mi.mi_visual_studio,-0.5151861373943251
167,rca.function.loc.sloc_average,rca.function.loc.sloc_max,0.9431526865775678
168,rca.function.loc.sloc_average,rca.function.loc.sloc_min,0.9464769810560971
169,rca.function.loc.sloc_average,rca.function.halstead.estimated_program_length,0.6532044426310757
170,rca.function.loc.sloc_average,rca.function.halstead.n2,0.6909447154892843
171,rca.function.loc.sloc_average,rca.function.halstead.vocabulary,0.6811889068319392
172,rca.function.loc.sloc_max,rca.function.loc.sloc_min,0.9912042830292606
173,rca.function.loc.sloc_max,rca.function.halstead.estimated_program_length,0.6049388766040734
174,rca.function.loc.sloc_max,rca.function.halstead.n2,0.6404539689722497
175,rca.function.loc.sloc_max,rca.function.halstead.vocabulary,0.6304752733802403
176,rca.function.loc.sloc_min,rca.function.halstead.estimated_program_length,0.5894876944948618
177,rca.function.loc.sloc_min,rca.function.halstead.n2,0.6203690745717731
178,rca.function.loc.sloc_min,rca.function.halstead.vocabulary,0.6087818752167117
179,rca.function.nargs.average,rca.function.nargs.average_functions,0.9112010236242208
180,rca.function.nargs.average,rca.function.nargs.functions_max,0.9048529313931643
181,rca.function.nargs.average,rca.function.nargs.functions_min,0.8884280785068103
182,rca.function.nargs.average_closures,rca.function.nargs.closures_max,0.9882460319022648
183,rca.function.nargs.average_closures,rca.function.nargs.closures_min,0.7522134771406883
184,rca.function.nargs.average_closures,rca.function.nargs.total_closures,0.5116586314955264
185,rca.function.nargs.average_closures,rca.function.nom.closures_average,0.7760986624073655
186,rca.function.nargs.average_closures,rca.function.nom.closures_max,0.8175029082309879
187,rca.function.nargs.average_closures,rca.function.nom.closures_min,0.6082086975662172
188,rca.function.nargs.average_closures,rca.function.nom.functions_average,-0.7757645207355941
189,rca.function.nargs.average_closures,rca.function.nom.functions_max,-0.6082048451421898
190,rca.function.nargs.average_closures,rca.function.nom.functions_min,-0.8140111254027147
191,rca.function.nargs.average_functions,rca.function.nargs.functions_max,0.9927840135795528
192,rca.function.nargs.average_functions,rca.function.nargs.functions_min,0.8474555849423931
193,rca.function.nargs.closures_max,rca.function.nargs.closures_min,0.7245940633096105
194,rca.function.nargs.closures_max,rca.function.nargs.total_closures,0.5372034425097043
195,rca.function.nargs.closures_max,rca.function.nom.closures_average,0.7762096637126527
196,rca.function.nargs.closures_max,rca.function.nom.closures_max,0.8175071101279421
197,rca.function.nargs.closures_max,rca.function.nom.closures_min,0.5971800711583699
198,rca.function.nargs.closures_max,rca.function.nom.functions_average,-0.7759309945374263
199,rca.function.nargs.closures_max,rca.function.nom.functions_max,-0.5971762568168933
200,rca.function.nargs.closures_max,rca.function.nom.functions_min,-0.8140153093522204
201,rca.function.nargs.closures_min,rca.function.nom.closures_average,0.741386516913517
202,rca.function.nargs.closures_min,rca.function.nom.closures_max,0.6250186065379871
203,rca.function.nargs.closures_min,rca.function.nom.closures_min,0.8217629314426461
204,rca.function.nargs.closures_min,rca.function.nom.functions_average,-0.740747421926312
205,rca.function.nargs.closures_min,rca.function.nom.functions_max,-0.8217587538819019
206,rca.function.nargs.closures_min,rca.function.nom.functions_min,-0.6223489778238656
207,rca.function.nargs.functions_max,rca.function.nargs.functions_min,0.8285575681749792
208,rca.function.nargs.functions_max,rca.function.halstead.n1,0.5018679192525142
209,rca.function.nargs.total,rca.function.nargs.total_functions,0.9280815886268657
210,rca.function.nargs.total,rca.function.nexits.sum,0.6458104557921751
211,rca.function.nargs.total,rca.function.nom.functions,0.7600484346690669
212,rca.function.nargs.total,rca.function.nom.total,0.7368943995639463
213,rca.function.nargs.total,rca.function.halstead.N1,0.6276702459068992
214,rca.function.nargs.total,rca.function.halstead.N2,0.5652737755115487
215,rca.function.nargs.total,rca.function.halstead.bugs,0.5627435017640889
216,rca.function.nargs.total,rca.function.halstead.length,0.6110528479770724
217,rca.function.nargs.total,rca.function.halstead.volume,0.5494065218672183
218,rca.function.nargs.total_closures,rca.function.nom.closures,0.8799451606177668
219,rca.function.nargs.total_closures,rca.function.nom.total,0.7038953428884677
220,rca.function.nargs.total_functions,rca.function.nexits.sum,0.6851819120069301
221,rca.function.nargs.total_functions,rca.function.nom.functions,0.8379203086102126
222,rca.function.nargs.total_functions,rca.function.nom.total,0.5133296581209176
223,rca.function.nargs.total_functions,rca.function.halstead.N1,0.6151910650524383
224,rca.function.nargs.total_functions,rca.function.halstead.N2,0.5556568349688711
225,rca.function.nargs.total_functions,rca.function.halstead.bugs,0.5531586490413989
226,rca.function.nargs.total_functions,rca.function.halstead.length,0.5995712807199808
227,rca.function.nargs.total_functions,rca.function.halstead.volume,0.548090876128758
228,rca.function.nexits.average,rca.function.nexits.max,0.8887555616204224
229,rca.function.nexits.average,rca.function.nexits.min,0.9747477247174164
230,rca.function.nexits.average,rca.function.nexits.sum,0.6369418700389925
